;name;qid;measure;value
702;BR(PL2);73;map;0.421897230790399
703;BR(PL2);73;recip_rank;1.0
704;BR(PL2);74;map;0.19360644849704836
705;BR(PL2);74;recip_rank;1.0
706;BR(PL2);75;map;0.6828670649489554
707;BR(PL2);75;recip_rank;1.0
708;BR(PL2);76;map;0.3854756556884216
709;BR(PL2);76;recip_rank;1.0
710;BR(PL2);77;map;0.4117770997782977
711;BR(PL2);77;recip_rank;1.0
712;BR(PL2);78;map;0.1153562101903224
713;BR(PL2);78;recip_rank;0.09090909090909091
714;BR(PL2);79;map;0.08890219003941723
715;BR(PL2);79;recip_rank;0.5
572;BR(PL2);8;map;0.5
573;BR(PL2);8;recip_rank;0.5
716;BR(PL2);80;map;0.0059626059673927746
717;BR(PL2);80;recip_rank;0.007575757575757576
718;BR(PL2);81;map;0.2964415113871635
719;BR(PL2);81;recip_rank;1.0
720;BR(PL2);82;map;0.24467544968289295
721;BR(PL2);82;recip_rank;1.0
722;BR(PL2);83;map;0.21237462262343604
723;BR(PL2);83;recip_rank;1.0
724;BR(PL2);84;map;0.3005046711898556
725;BR(PL2);84;recip_rank;1.0
726;BR(PL2);85;map;0.0057474167066156445
727;BR(PL2);85;recip_rank;0.012048192771084338
728;BR(PL2);86;map;0.07189469377459258
729;BR(PL2);86;recip_rank;0.1111111111111111
730;BR(PL2);87;map;0.22116049777587882
731;BR(PL2);87;recip_rank;1.0
732;BR(PL2);88;map;0.05757159535077163
733;BR(PL2);88;recip_rank;0.1111111111111111
734;BR(PL2);89;map;0.08577074902262873
735;BR(PL2);89;recip_rank;0.1111111111111111
574;BR(PL2);9;map;0.5217391304347826
575;BR(PL2);9;recip_rank;1.0
736;BR(PL2);90;map;0.12506867871447935
737;BR(PL2);90;recip_rank;0.5
738;BR(PL2);91;map;0.3521912188938856
739;BR(PL2);91;recip_rank;1.0
740;BR(PL2);92;map;0.06895476802395596
741;BR(PL2);92;recip_rank;0.25
742;BR(PL2);93;map;0.18188475024483566
743;BR(PL2);93;recip_rank;0.125
186;BR(TF_IDF);1;map;0.2688603632606692
187;BR(TF_IDF);1;recip_rank;1.0
204;BR(TF_IDF);10;map;0.1214856066519094
205;BR(TF_IDF);10;recip_rank;0.5
206;BR(TF_IDF);11;map;0.06799761023743447
207;BR(TF_IDF);11;recip_rank;0.041666666666666664
208;BR(TF_IDF);12;map;0.2093716360982601
209;BR(TF_IDF);12;recip_rank;0.3333333333333333
210;BR(TF_IDF);13;map;0.26945162856284827
211;BR(TF_IDF);13;recip_rank;0.5
212;BR(TF_IDF);14;map;0.3164929260069987
213;BR(TF_IDF);14;recip_rank;1.0
214;BR(TF_IDF);15;map;0.17479160483981196
215;BR(TF_IDF);15;recip_rank;0.3333333333333333
216;BR(TF_IDF);16;map;0.07376769675516924
217;BR(TF_IDF);16;recip_rank;0.5
218;BR(TF_IDF);17;map;0.3965636483508813
219;BR(TF_IDF);17;recip_rank;1.0
220;BR(TF_IDF);18;map;0.16354405989238738
221;BR(TF_IDF);18;recip_rank;0.3333333333333333
222;BR(TF_IDF);19;map;0.44669647488527836
223;BR(TF_IDF);19;recip_rank;1.0
188;BR(TF_IDF);2;map;0.056448212440045914
189;BR(TF_IDF);2;recip_rank;0.25
224;BR(TF_IDF);20;map;0.22061080821325293
225;BR(TF_IDF);20;recip_rank;1.0
226;BR(TF_IDF);21;map;0.5395186359625185
227;BR(TF_IDF);21;recip_rank;1.0
228;BR(TF_IDF);22;map;0.3874015813665481
229;BR(TF_IDF);22;recip_rank;1.0
230;BR(TF_IDF);23;map;0.34623362970302457
231;BR(TF_IDF);23;recip_rank;1.0
232;BR(TF_IDF);24;map;0.19184305434732396
233;BR(TF_IDF);24;recip_rank;0.5
234;BR(TF_IDF);25;map;0.17181819840273246
235;BR(TF_IDF);25;recip_rank;0.5
236;BR(TF_IDF);26;map;0.46224321892311115
237;BR(TF_IDF);26;recip_rank;1.0
238;BR(TF_IDF);27;map;0.3332977158611145
239;BR(TF_IDF);27;recip_rank;1.0
240;BR(TF_IDF);28;map;0.3248793014207182
241;BR(TF_IDF);28;recip_rank;1.0
242;BR(TF_IDF);29;map;0.3678434174356832
243;BR(TF_IDF);29;recip_rank;1.0
190;BR(TF_IDF);3;map;0.23945401361406524
191;BR(TF_IDF);3;recip_rank;1.0
244;BR(TF_IDF);30;map;0.3740405619725896
245;BR(TF_IDF);30;recip_rank;1.0
246;BR(TF_IDF);31;map;0.3659688796052433
247;BR(TF_IDF);31;recip_rank;1.0
248;BR(TF_IDF);32;map;0.5449193708233969
249;BR(TF_IDF);32;recip_rank;1.0
250;BR(TF_IDF);33;map;0.16758096895311753
251;BR(TF_IDF);33;recip_rank;0.5
252;BR(TF_IDF);34;map;0.09475121050961019
253;BR(TF_IDF);34;recip_rank;0.5
254;BR(TF_IDF);35;map;0.3161795835811207
255;BR(TF_IDF);35;recip_rank;1.0
256;BR(TF_IDF);36;map;0.06240987386368677
257;BR(TF_IDF);36;recip_rank;0.3333333333333333
258;BR(TF_IDF);37;map;0.5629044478591622
259;BR(TF_IDF);37;recip_rank;1.0
260;BR(TF_IDF);38;map;0.4638100016959579
261;BR(TF_IDF);38;recip_rank;1.0
262;BR(TF_IDF);39;map;0.413195706028076
263;BR(TF_IDF);39;recip_rank;1.0
192;BR(TF_IDF);4;map;0.4939494140851607
193;BR(TF_IDF);4;recip_rank;1.0
264;BR(TF_IDF);40;map;0.5156482922211466
265;BR(TF_IDF);40;recip_rank;1.0
266;BR(TF_IDF);41;map;0.13989156957293147
267;BR(TF_IDF);41;recip_rank;0.3333333333333333
268;BR(TF_IDF);42;map;0.5901172920429301
269;BR(TF_IDF);42;recip_rank;1.0
270;BR(TF_IDF);43;map;0.3976663487840697
271;BR(TF_IDF);43;recip_rank;1.0
272;BR(TF_IDF);44;map;0.5942519338041726
273;BR(TF_IDF);44;recip_rank;1.0
274;BR(TF_IDF);45;map;0.5193686944361203
275;BR(TF_IDF);45;recip_rank;1.0
276;BR(TF_IDF);46;map;0.5428678808879653
277;BR(TF_IDF);46;recip_rank;1.0
278;BR(TF_IDF);47;map;0.47518054950991434
279;BR(TF_IDF);47;recip_rank;1.0
280;BR(TF_IDF);48;map;0.6269841269841269
281;BR(TF_IDF);48;recip_rank;1.0
282;BR(TF_IDF);49;map;0.5117016956036146
283;BR(TF_IDF);49;recip_rank;1.0
194;BR(TF_IDF);5;map;0.0
195;BR(TF_IDF);5;recip_rank;0.0
284;BR(TF_IDF);50;map;0.02702702702702703
285;BR(TF_IDF);50;recip_rank;0.02702702702702703
286;BR(TF_IDF);51;map;0.4066181375307124
287;BR(TF_IDF);51;recip_rank;1.0
288;BR(TF_IDF);52;map;0.38004411122245385
289;BR(TF_IDF);52;recip_rank;1.0
290;BR(TF_IDF);53;map;0.09166387119377388
